timestamp,date,tod,r,b,swpd,free,buff,cache,si,so,bi,bo,in,cs,us,sy,id,wa,st
1576579038,2019-12-17,11:37:18,0,0,0,2614,365,3856,0,0,0,28,2912,8232,8,3,89,0,0
1576579039,2019-12-17,11:37:19,0,0,0,2614,365,3856,0,0,0,12,5584,15718,14,8,78,0,0
1576579040,2019-12-17,11:37:20,2,0,0,2614,365,3856,0,0,0,28,3412,9850,7,5,89,0,0
1576579041,2019-12-17,11:37:21,0,0,0,2614,365,3856,0,0,0,1628,3130,7530,6,3,91,0,0
1576579042,2019-12-17,11:37:22,1,0,0,2614,365,3856,0,0,0,92,2899,7516,9,3,87,0,0
1576579043,2019-12-17,11:37:23,0,0,0,2614,365,3856,0,0,0,0,2883,7643,7,3,90,0,0
1576579044,2019-12-17,11:37:24,0,0,0,2614,365,3856,0,0,0,40,2871,7842,8,4,88,0,0
1576579045,2019-12-17,11:37:25,2,0,0,2613,365,3856,0,0,0,0,3105,8039,9,3,88,0,0
1576579046,2019-12-17,11:37:26,1,0,0,2613,365,3856,0,0,0,116,3321,9144,7,4,89,0,0
1576579047,2019-12-17,11:37:27,0,0,0,2613,365,3856,0,0,0,0,2700,7372,7,3,91,0,0
1576579048,2019-12-17,11:37:28,0,0,0,2613,365,3856,0,0,0,28,3230,7687,9,2,89,0,0
1576579049,2019-12-17,11:37:29,0,0,0,2614,365,3856,0,0,0,12,5575,15948,12,8,80,0,0
1576579050,2019-12-17,11:37:30,2,0,0,2614,365,3856,0,0,0,160,3403,8857,9,4,87,0,0
1576579051,2019-12-17,11:37:31,0,0,0,2614,365,3856,0,0,0,4,3025,7863,11,4,85,0,0
